dist_img,ref_img,dmos,var,split
I05_17_02.png,I05.png,4.47,0.618,train
I05_17_03.png,I05.png,3.53,0.884,train
I05_17_04.png,I05.png,2.7,1.005,train
I05_17_05.png,I05.png,1.3,0.458,test
I05_18_01.png,I05.png,4.4,0.879,train
I05_18_02.png,I05.png,4.47,0.718,train
I05_18_03.png,I05.png,4.37,0.482,val
I05_18_04.png,I05.png,4.0,0.683,val
I05_18_05.png,I05.png,2.77,1.023,test
I05_19_01.png,I05.png,4.03,0.657,val
I05_19_02.png,I05.png,3.53,0.718,train
I05_19_03.png,I05.png,3.13,0.718,train
I05_19_04.png,I05.png,2.0,0.816,train
I05_19_05.png,I05.png,1.23,0.423,train
I05_20_01.png,I05.png,4.47,0.846,train
I05_20_02.png,I05.png,4.53,0.562,train
I05_20_03.png,I05.png,4.4,0.611,test
I05_20_04.png,I05.png,4.43,0.716,val
I05_20_05.png,I05.png,3.97,0.948,val
I05_21_01.png,I05.png,4.17,0.82,val
I05_21_02.png,I05.png,3.7,1.069,train
I05_21_03.png,I05.png,3.4,1.172,train
I05_21_04.png,I05.png,3.27,1.031,train
I05_21_05.png,I05.png,1.4,0.611,train
I05_22_01.png,I05.png,4.3,0.737,val
I05_22_02.png,I05.png,4.53,0.618,val
I05_22_03.png,I05.png,4.07,0.892,train
I05_22_04.png,I05.png,4.03,1.08,train
I05_22_05.png,I05.png,4.17,0.82,train
I05_23_01.png,I05.png,2.33,1.043,train
I05_23_02.png,I05.png,2.1,0.7,train
I05_23_03.png,I05.png,1.87,0.763,train
I05_23_04.png,I05.png,1.8,0.702,val
I05_23_05.png,I05.png,1.8,0.542,train
I05_24_01.png,I05.png,3.07,1.031,train
I05_24_02.png,I05.png,1.9,0.87,train
I05_24_03.png,I05.png,1.77,0.667,train
I05_24_04.png,I05.png,1.23,0.423,train
I05_24_05.png,I05.png,1.2,0.4,train
I05_25_01.png,I05.png,2.9,0.831,test
I05_25_02.png,I05.png,3.5,0.806,train
I05_25_03.png,I05.png,4.0,0.73,train
I05_25_04.png,I05.png,4.23,0.761,train
I05_25_05.png,I05.png,3.6,0.663,train
I06_01_01.png,I06.png,4.7,0.458,train
I06_01_02.png,I06.png,4.33,0.699,train
I06_01_03.png,I06.png,3.43,0.92,val
I06_01_04.png,I06.png,2.13,0.67,train
I06_01_05.png,I06.png,1.53,0.618,train
I06_02_01.png,I06.png,4.13,0.884,train
I06_02_02.png,I06.png,3.6,0.8,train
I06_02_03.png,I06.png,2.13,0.562,train
I06_02_04.png,I06.png,1.57,0.616,train
I06_02_05.png,I06.png,1.63,0.795,test
I06_03_01.png,I06.png,4.47,0.806,train
I06_03_02.png,I06.png,4.27,0.814,train
I06_03_03.png,I06.png,3.27,0.814,train
I06_03_04.png,I06.png,2.9,0.79,train
I06_03_05.png,I06.png,2.17,0.687,train
I06_04_01.png,I06.png,4.6,0.49,train
I06_04_02.png,I06.png,2.27,0.892,train
I06_04_03.png,I06.png,2.1,0.79,train
I06_04_04.png,I06.png,2.27,0.929,train
I06_04_05.png,I06.png,1.77,0.92,train
I06_05_01.png,I06.png,4.43,0.803,train
I06_05_02.png,I06.png,3.13,0.921,test
I06_05_03.png,I06.png,2.2,1.077,train
I06_05_04.png,I06.png,1.8,0.542,train
I06_05_05.png,I06.png,1.8,0.702,train
I06_06_01.png,I06.png,4.4,0.663,train
I06_06_02.png,I06.png,3.73,0.929,train
I06_06_03.png,I06.png,3.87,0.846,train
I06_06_04.png,I06.png,3.33,0.83,train
I06_06_05.png,I06.png,2.4,0.917,train
I06_07_01.png,I06.png,2.67,0.978,train
I06_07_02.png,I06.png,2.77,1.116,train
I06_07_03.png,I06.png,2.23,1.023,val
I06_07_04.png,I06.png,2.23,0.989,train
I06_07_05.png,I06.png,2.07,0.814,train
I06_08_01.png,I06.png,4.6,0.663,train
I06_08_02.png,I06.png,3.23,0.989,train
I06_08_03.png,I06.png,2.87,0.991,train
I06_08_04.png,I06.png,2.17,0.969,train
I06_08_05.png,I06.png,1.77,0.883,val
I06_09_01.png,I06.png,4.43,0.496,train
I06_09_02.png,I06.png,4.37,0.657,train
I06_09_03.png,I06.png,4.5,0.5,test
I06_09_04.png,I06.png,3.63,1.11,train
I06_09_05.png,I06.png,1.9,0.597,test
I06_10_01.png,I06.png,4.6,0.49,train
I06_10_02.png,I06.png,4.47,0.718,test
I06_10_03.png,I06.png,4.33,0.65,train
I06_10_04.png,I06.png,1.6,0.611,train
I06_10_05.png,I06.png,1.23,0.423,val
I06_11_01.png,I06.png,4.07,0.772,test
I06_11_02.png,I06.png,3.4,0.917,train
I06_11_03.png,I06.png,2.93,0.854,train
I06_11_04.png,I06.png,2.83,0.934,train
I06_11_05.png,I06.png,2.13,0.806,train
I06_12_01.png,I06.png,4.55,0.614,train
I06_12_02.png,I06.png,3.7,0.823,train
I06_12_03.png,I06.png,3.2,0.833,train
I06_12_04.png,I06.png,2.87,0.618,train
I06_12_05.png,I06.png,2.33,0.745,train
I06_13_01.png,I06.png,3.37,0.948,train
I06_13_02.png,I06.png,2.5,0.847,train
I06_13_03.png,I06.png,2.3,0.64,train
I06_13_04.png,I06.png,2.2,0.653,val
I06_13_05.png,I06.png,2.13,0.562,train
I06_14_01.png,I06.png,4.43,0.667,train
I06_14_02.png,I06.png,3.63,0.795,train
I06_14_03.png,I06.png,3.1,0.831,train
I06_14_04.png,I06.png,2.7,0.823,train
I06_14_05.png,I06.png,2.07,0.854,val
I06_15_01.png,I06.png,3.23,0.955,train
I06_15_02.png,I06.png,2.97,0.948,train
I06_15_03.png,I06.png,2.5,0.922,train
I06_15_04.png,I06.png,1.57,0.559,val
I06_15_05.png,I06.png,1.37,0.605,train
I06_16_01.png,I06.png,4.03,0.77,train
I06_16_02.png,I06.png,3.73,0.854,train
I06_16_03.png,I06.png,3.06,0.801,train
I06_16_04.png,I06.png,2.5,0.885,train
I06_16_05.png,I06.png,1.4,0.712,test
I06_17_01.png,I06.png,4.53,0.806,train
I06_17_02.png,I06.png,4.47,0.499,train
I06_17_03.png,I06.png,3.97,0.657,test
I06_17_04.png,I06.png,3.43,0.844,train
I06_17_05.png,I06.png,2.77,1.055,train
I06_18_01.png,I06.png,3.8,0.792,train
I06_18_02.png,I06.png,4.07,0.727,train
I06_18_03.png,I06.png,4.53,0.499,train
I06_18_04.png,I06.png,4.03,0.752,train
I06_18_05.png,I06.png,3.77,0.906,train
I06_19_01.png,I06.png,4.4,0.663,train
I06_19_02.png,I06.png,4.6,0.49,train
I06_19_03.png,I06.png,3.43,0.559,val
I06_19_04.png,I06.png,2.2,0.792,test
I06_19_05.png,I06.png,1.5,0.563,train
I06_20_01.png,I06.png,4.33,0.537,train
I06_20_02.png,I06.png,3.1,1.012,train
I06_20_03.png,I06.png,3.97,1.048,train
I06_20_04.png,I06.png,2.33,0.83,train
I06_20_05.png,I06.png,2.77,0.803,train
I06_21_01.png,I06.png,4.17,0.778,train
I06_21_02.png,I06.png,3.63,0.948,val
I06_21_03.png,I06.png,3.23,0.844,val
I06_21_04.png,I06.png,2.9,0.87,train
I06_21_05.png,I06.png,1.83,0.582,train
I06_22_01.png,I06.png,3.9,0.831,train
I06_22_02.png,I06.png,3.77,1.023,train
I06_22_03.png,I06.png,3.7,0.936,train
I06_22_04.png,I06.png,3.2,0.98,train
I06_22_05.png,I06.png,1.97,0.547,train
I06_23_01.png,I06.png,2.33,0.789,train
I06_23_02.png,I06.png,2.63,0.836,test
I06_23_03.png,I06.png,2.17,0.687,train
I06_23_04.png,I06.png,1.97,0.706,train
I06_23_05.png,I06.png,2.26,0.67,train
I06_24_01.png,I06.png,3.57,0.761,train
I06_24_02.png,I06.png,2.9,0.746,train
I06_24_03.png,I06.png,2.27,0.814,train
I06_24_04.png,I06.png,1.83,0.687,train
I06_24_05.png,I06.png,1.23,0.423,val
I06_25_01.png,I06.png,3.0,0.966,train
I06_25_02.png,I06.png,3.83,0.637,test
I06_25_03.png,I06.png,4.13,0.67,train
I06_25_04.png,I06.png,3.23,1.023,train
I06_25_05.png,I06.png,2.43,0.989,test
I07_01_01.png,I07.png,4.5,0.5,test
I07_01_02.png,I07.png,4.4,0.663,train
I07_01_03.png,I07.png,2.5,1.025,train
I07_01_04.png,I07.png,1.73,0.573,val
I07_01_05.png,I07.png,1.37,0.482,train
I07_02_01.png,I07.png,3.7,0.823,train
I07_02_02.png,I07.png,2.8,0.702,train
I07_02_03.png,I07.png,1.67,0.745,train
I07_02_04.png,I07.png,1.43,0.496,test
I07_02_05.png,I07.png,1.5,0.671,train
I07_03_01.png,I07.png,4.67,0.471,train
I07_03_02.png,I07.png,4.33,0.699,train
I07_03_03.png,I07.png,2.77,0.92,train
I07_03_04.png,I07.png,2.07,0.727,train
I07_03_05.png,I07.png,1.53,0.499,test
I07_04_01.png,I07.png,4.47,0.499,train
I07_04_02.png,I07.png,1.73,0.727,train
I07_04_03.png,I07.png,1.43,0.559,train
I07_04_04.png,I07.png,1.06,0.246,train
I07_04_05.png,I07.png,1.13,0.34,train
I07_05_01.png,I07.png,4.43,0.667,train
I07_05_02.png,I07.png,2.97,1.031,train
I07_05_03.png,I07.png,1.5,0.563,train
I07_05_04.png,I07.png,1.8,0.748,train
I07_05_05.png,I07.png,1.63,0.752,train
I07_06_01.png,I07.png,3.73,0.929,train
I07_06_02.png,I07.png,4.06,0.914,train
I07_06_03.png,I07.png,3.77,0.955,train
I07_06_04.png,I07.png,3.0,1.095,train
I07_06_05.png,I07.png,1.8,0.6,train
I07_07_01.png,I07.png,2.7,1.005,train
I07_07_02.png,I07.png,1.93,0.854,test
I07_07_03.png,I07.png,2.27,0.998,train
I07_07_04.png,I07.png,1.5,0.671,train
I07_07_05.png,I07.png,1.27,0.442,train
I07_08_01.png,I07.png,4.53,0.499,train
I07_08_02.png,I07.png,2.7,0.936,train
I07_08_03.png,I07.png,1.97,0.948,train
I07_08_04.png,I07.png,1.7,0.586,train
I07_08_05.png,I07.png,1.5,0.563,train
I07_09_01.png,I07.png,4.73,0.442,val
I07_09_02.png,I07.png,4.63,0.482,train
I07_09_03.png,I07.png,4.63,0.482,train
I07_09_04.png,I07.png,3.6,0.8,train
I07_09_05.png,I07.png,1.7,0.69,train
I07_10_01.png,I07.png,4.1,0.651,train
I07_10_02.png,I07.png,3.87,0.884,train
I07_10_03.png,I07.png,3.87,0.921,train
I07_10_04.png,I07.png,1.6,0.554,train
I07_10_05.png,I07.png,1.23,0.423,train
I07_11_01.png,I07.png,3.35,0.9,train
I07_11_02.png,I07.png,2.7,0.862,test
I07_11_03.png,I07.png,2.6,0.879,train
I07_11_04.png,I07.png,2.34,0.814,train
I07_11_05.png,I07.png,2.23,0.667,train
I07_12_01.png,I07.png,4.23,0.955,test
I07_12_02.png,I07.png,3.13,0.957,train
I07_12_03.png,I07.png,2.77,0.989,train
I07_12_04.png,I07.png,2.4,0.712,test
I07_12_05.png,I07.png,2.06,0.788,test
I07_13_01.png,I07.png,3.73,0.892,train
I07_13_02.png,I07.png,3.0,0.856,train
I07_13_03.png,I07.png,2.73,0.929,train
I07_13_04.png,I07.png,2.13,0.67,train
I07_13_05.png,I07.png,2.0,0.577,test
I07_14_01.png,I07.png,4.1,0.588,train
I07_14_02.png,I07.png,2.77,0.803,train
I07_14_03.png,I07.png,2.6,0.841,test
I07_14_04.png,I07.png,2.17,0.82,train
I07_14_05.png,I07.png,1.6,0.554,train
I07_15_01.png,I07.png,3.2,0.909,train
I07_15_02.png,I07.png,2.27,0.814,train
I07_15_03.png,I07.png,1.77,0.616,train
I07_15_04.png,I07.png,1.47,0.562,train
I07_15_05.png,I07.png,1.37,0.482,val
I07_16_01.png,I07.png,4.7,0.526,train
I07_16_02.png,I07.png,4.2,0.748,train
I07_16_03.png,I07.png,3.5,0.764,test
I07_16_04.png,I07.png,2.0,0.683,train
I07_16_05.png,I07.png,1.17,0.373,train
I07_17_01.png,I07.png,4.7,0.458,val
I07_17_02.png,I07.png,4.63,0.482,val
I07_17_03.png,I07.png,4.1,0.79,train
I07_17_04.png,I07.png,3.43,0.883,train
I07_17_05.png,I07.png,2.6,1.052,train
I07_18_01.png,I07.png,3.2,1.108,train
I07_18_02.png,I07.png,4.3,0.737,test
I07_18_03.png,I07.png,4.5,0.563,train
I07_18_04.png,I07.png,4.43,0.496,test
I07_18_05.png,I07.png,4.0,0.894,train
I07_19_01.png,I07.png,4.43,0.667,test
I07_19_02.png,I07.png,4.5,0.619,train
I07_19_03.png,I07.png,3.5,0.922,test
I07_19_04.png,I07.png,1.93,0.772,train
I07_19_05.png,I07.png,1.37,0.605,train
I07_20_01.png,I07.png,3.3,1.1,train
I07_20_02.png,I07.png,2.97,0.875,train
I07_20_03.png,I07.png,2.97,0.983,train
I07_20_04.png,I07.png,2.65,1.151,train
I07_20_05.png,I07.png,2.83,0.969,train
I07_21_01.png,I07.png,3.73,0.929,train
I07_21_02.png,I07.png,2.93,0.929,val
I07_21_03.png,I07.png,3.43,1.086,train
I07_21_04.png,I07.png,3.1,1.088,train
I07_21_05.png,I07.png,1.53,0.499,train
I07_22_01.png,I07.png,3.97,0.795,train
I07_22_02.png,I07.png,3.5,0.992,test
I07_22_03.png,I07.png,3.6,1.114,train
I07_22_04.png,I07.png,2.83,1.241,val
I07_22_05.png,I07.png,2.07,0.727,train
I07_23_01.png,I07.png,2.8,1.194,train
I07_23_02.png,I07.png,2.27,0.814,val
I07_23_03.png,I07.png,2.0,0.894,train
I07_23_04.png,I07.png,2.0,0.683,train
I07_23_05.png,I07.png,1.6,0.554,train
I07_24_01.png,I07.png,3.8,0.702,train
I07_24_02.png,I07.png,2.83,0.898,train
I07_24_03.png,I07.png,2.1,0.651,test
I07_24_04.png,I07.png,1.8,0.476,train
I07_24_05.png,I07.png,1.27,0.512,train
I07_25_01.png,I07.png,2.87,0.884,train
I07_25_02.png,I07.png,4.03,0.875,train
I07_25_03.png,I07.png,4.63,0.547,train
I07_25_04.png,I07.png,4.43,0.761,train
I07_25_05.png,I07.png,3.57,1.055,train
I08_01_01.png,I08.png,4.8,0.4,val
I08_01_02.png,I08.png,4.4,0.712,train
I08_01_03.png,I08.png,3.0,0.73,train
I08_01_04.png,I08.png,2.0,0.683,val
I08_01_05.png,I08.png,1.47,0.562,train
I08_02_01.png,I08.png,4.27,0.727,train
I08_02_02.png,I08.png,3.2,1.013,train
I08_02_03.png,I08.png,1.83,0.734,train
I08_02_04.png,I08.png,1.53,0.499,train
I08_02_05.png,I08.png,1.33,0.471,train
I08_03_01.png,I08.png,4.9,0.3,train
I08_03_02.png,I08.png,4.33,0.537,test
I08_03_03.png,I08.png,3.23,0.92,val
I08_03_04.png,I08.png,2.33,0.65,train
I08_03_05.png,I08.png,1.83,0.582,train
I08_04_01.png,I08.png,4.5,0.563,train
I08_04_02.png,I08.png,2.87,1.258,test
I08_04_03.png,I08.png,1.7,0.737,train
I08_04_04.png,I08.png,1.67,0.699,train
I08_04_05.png,I08.png,1.73,0.68,val
I08_05_01.png,I08.png,4.4,0.49,train
I08_05_02.png,I08.png,2.93,1.123,train
I08_05_03.png,I08.png,1.97,0.605,train
I08_05_04.png,I08.png,1.73,0.573,train
I08_05_05.png,I08.png,1.57,0.616,val
I08_06_01.png,I08.png,3.77,0.716,train
I08_06_02.png,I08.png,3.8,0.748,test
I08_06_03.png,I08.png,3.27,1.181,train
I08_06_04.png,I08.png,2.8,0.909,train
I08_06_05.png,I08.png,2.07,0.772,train
I08_07_01.png,I08.png,2.87,0.793,test
I08_07_02.png,I08.png,2.63,1.08,train
I08_07_03.png,I08.png,2.03,0.948,train
I08_07_04.png,I08.png,1.9,0.962,train
I08_07_05.png,I08.png,2.33,1.011,val
I08_08_01.png,I08.png,4.67,0.537,train
I08_08_02.png,I08.png,3.37,1.016,train
I08_08_03.png,I08.png,3.07,0.964,train
I08_08_04.png,I08.png,2.13,0.957,train
I08_08_05.png,I08.png,1.6,0.841,val
I08_09_01.png,I08.png,4.5,0.563,train
I08_09_02.png,I08.png,4.73,0.442,val
I08_09_03.png,I08.png,4.63,0.547,train
I08_09_04.png,I08.png,3.53,0.846,train
I08_09_05.png,I08.png,1.57,0.667,train
I08_10_01.png,I08.png,4.57,0.616,train
I08_10_02.png,I08.png,4.3,0.586,train
I08_10_03.png,I08.png,3.83,1.035,train
I08_10_04.png,I08.png,1.5,0.5,train
I08_10_05.png,I08.png,1.2,0.4,val
I08_11_01.png,I08.png,3.47,0.846,train
I08_11_02.png,I08.png,2.97,1.016,train
I08_11_03.png,I08.png,2.53,0.718,train
I08_11_04.png,I08.png,2.52,0.615,train
I08_11_05.png,I08.png,2.17,0.734,train
I08_12_01.png,I08.png,4.43,0.761,train
I08_12_02.png,I08.png,3.5,1.088,train
I08_12_03.png,I08.png,2.93,0.854,val
I08_12_04.png,I08.png,2.37,0.547,train
I08_12_05.png,I08.png,2.4,0.712,train
I08_13_01.png,I08.png,3.33,0.869,train
I08_13_02.png,I08.png,2.7,0.862,train
I08_13_03.png,I08.png,2.8,1.077,train
I08_13_04.png,I08.png,2.43,0.716,train
I08_13_05.png,I08.png,2.1,0.597,train
I08_14_01.png,I08.png,4.7,0.526,train
I08_14_02.png,I08.png,3.6,0.757,train
I08_14_03.png,I08.png,2.67,0.907,train
I08_14_04.png,I08.png,2.6,0.663,train
I08_14_05.png,I08.png,2.17,0.637,train
I08_15_01.png,I08.png,3.8,0.748,train
I08_15_02.png,I08.png,2.53,0.763,train
I08_15_03.png,I08.png,2.03,0.605,train
I08_15_04.png,I08.png,1.63,0.605,test
I08_15_05.png,I08.png,1.53,0.499,train
I08_16_01.png,I08.png,4.67,0.596,test
I08_16_02.png,I08.png,4.27,0.772,train
I08_16_03.png,I08.png,3.73,0.772,train
I08_16_04.png,I08.png,2.53,0.718,val
I08_16_05.png,I08.png,1.63,0.657,train
I08_17_01.png,I08.png,4.63,0.482,train
I08_17_02.png,I08.png,4.67,0.471,train
I08_17_03.png,I08.png,4.47,0.67,train
I08_17_04.png,I08.png,3.7,0.64,test
I08_17_05.png,I08.png,2.47,1.024,val
I08_18_01.png,I08.png,4.4,0.611,train
I08_18_02.png,I08.png,4.5,0.563,train
I08_18_03.png,I08.png,4.8,0.4,train
I08_18_04.png,I08.png,4.53,0.499,train
I08_18_05.png,I08.png,4.13,0.763,train
I08_19_01.png,I08.png,4.7,0.64,train
I08_19_02.png,I08.png,4.43,0.716,train
I08_19_03.png,I08.png,4.17,0.86,val
I08_19_04.png,I08.png,1.87,0.763,train
I08_19_05.png,I08.png,1.35,0.478,train
I08_20_01.png,I08.png,4.57,0.803,test
I08_20_02.png,I08.png,4.4,0.8,train
I08_20_03.png,I08.png,3.5,1.088,train
I08_20_04.png,I08.png,3.97,1.08,test
I08_20_05.png,I08.png,3.6,1.083,train
I08_21_01.png,I08.png,4.07,0.854,train
I08_21_02.png,I08.png,3.5,1.232,train
I08_21_03.png,I08.png,3.13,1.176,train
I08_21_04.png,I08.png,2.93,1.062,train
I08_21_05.png,I08.png,1.63,0.605,train
I08_22_01.png,I08.png,2.63,1.08,train
I08_22_02.png,I08.png,2.93,0.892,val
I08_22_03.png,I08.png,2.5,0.992,train
I08_22_04.png,I08.png,2.13,1.176,train
I08_22_05.png,I08.png,1.6,0.611,train
I08_23_01.png,I08.png,2.83,0.969,train
I08_23_02.png,I08.png,2.8,0.98,train
I08_23_03.png,I08.png,2.27,0.727,val
I08_23_04.png,I08.png,2.03,0.836,train
I08_23_05.png,I08.png,2.17,0.86,test
I08_24_01.png,I08.png,4.1,0.831,train
I08_24_02.png,I08.png,2.8,0.748,train
I08_24_03.png,I08.png,2.47,0.884,train
I08_24_04.png,I08.png,1.6,0.611,train
I08_24_05.png,I08.png,1.3,0.586,train
I08_25_01.png,I08.png,3.87,0.806,train
I08_25_02.png,I08.png,4.0,0.73,train
I08_25_03.png,I08.png,4.43,0.559,train
I08_25_04.png,I08.png,4.53,0.67,test
I08_25_05.png,I08.png,3.7,0.737,train
I09_01_01.png,I09.png,4.73,0.442,train
I09_01_02.png,I09.png,3.77,1.023,train
I09_01_03.png,I09.png,1.93,0.772,test
I09_01_04.png,I09.png,1.4,0.49,train
I09_01_05.png,I09.png,1.2,0.4,train
I09_02_01.png,I09.png,3.1,0.79,train
I09_02_02.png,I09.png,2.13,0.618,val
I09_02_03.png,I09.png,1.37,0.482,train
I09_02_04.png,I09.png,1.57,0.496,train
I09_02_05.png,I09.png,1.07,0.249,train
I09_03_01.png,I09.png,4.5,0.719,train
I09_03_02.png,I09.png,3.67,0.869,train
I09_03_03.png,I09.png,2.13,0.806,train
I09_03_04.png,I09.png,1.67,0.699,train
I09_03_05.png,I09.png,1.3,0.458,train
I09_04_01.png,I09.png,4.27,0.512,test
I09_04_02.png,I09.png,2.6,0.917,train
I09_04_03.png,I09.png,1.6,0.712,train
I09_04_04.png,I09.png,1.67,0.869,train
I09_04_05.png,I09.png,1.47,0.763,train
I09_05_01.png,I09.png,3.61,0.868,train
I09_05_02.png,I09.png,1.8,0.653,train
I09_05_03.png,I09.png,1.47,0.562,train
I09_05_04.png,I09.png,1.5,0.563,test
I09_05_05.png,I09.png,1.4,0.663,train
I09_06_01.png,I09.png,3.9,0.651,train
I09_06_02.png,I09.png,3.83,0.778,train
I09_06_03.png,I09.png,3.77,0.92,train
I09_06_04.png,I09.png,2.7,1.005,train
I09_06_05.png,I09.png,2.3,0.936,train
I09_07_01.png,I09.png,2.87,1.024,train
I09_07_02.png,I09.png,2.73,0.998,train
I09_07_03.png,I09.png,2.27,0.892,train
I09_07_04.png,I09.png,2.07,1.031,train
I09_07_05.png,I09.png,2.3,0.9,train
I09_08_01.png,I09.png,4.37,0.482,train
I09_08_02.png,I09.png,3.1,1.044,train
I09_08_03.png,I09.png,2.47,0.957,test
I09_08_04.png,I09.png,1.58,0.61,train
I09_08_05.png,I09.png,1.6,0.663,train
I09_09_01.png,I09.png,4.1,0.473,val
I09_09_02.png,I09.png,3.33,0.907,test
I09_09_03.png,I09.png,2.63,0.912,test
I09_09_04.png,I09.png,1.77,0.716,train
I09_09_05.png,I09.png,1.17,0.373,train
I09_10_01.png,I09.png,3.93,0.854,train
I09_10_02.png,I09.png,4.37,0.547,train
I09_10_03.png,I09.png,3.67,0.83,train
I09_10_04.png,I09.png,1.93,0.854,train
I09_10_05.png,I09.png,1.23,0.496,val
I09_11_01.png,I09.png,4.3,0.64,train
I09_11_02.png,I09.png,3.33,0.943,train
I09_11_03.png,I09.png,3.0,1.125,train
I09_11_04.png,I09.png,2.53,0.718,train
I09_11_05.png,I09.png,2.1,0.651,train
I09_12_01.png,I09.png,4.67,0.471,train
I09_12_02.png,I09.png,3.77,0.989,train
I09_12_03.png,I09.png,2.83,0.969,train
I09_12_04.png,I09.png,2.7,0.737,test
I09_12_05.png,I09.png,2.2,0.702,train
I09_13_01.png,I09.png,3.97,0.948,train
I09_13_02.png,I09.png,2.57,0.844,val
I09_13_03.png,I09.png,2.83,0.687,train
I09_13_04.png,I09.png,2.42,0.834,train
I09_13_05.png,I09.png,2.35,0.698,train
I09_14_01.png,I09.png,4.33,0.978,train
I09_14_02.png,I09.png,3.1,0.87,train
I09_14_03.png,I09.png,2.9,1.075,train
I09_14_04.png,I09.png,2.27,0.929,test
I09_14_05.png,I09.png,1.63,0.706,train
I09_15_01.png,I09.png,3.37,1.016,train
I09_15_02.png,I09.png,2.57,0.883,train
I09_15_03.png,I09.png,2.23,0.761,train
I09_15_04.png,I09.png,1.6,0.8,train
I09_15_05.png,I09.png,1.5,0.619,train
I09_16_01.png,I09.png,4.5,0.563,train
I09_16_02.png,I09.png,3.97,0.752,val
I09_16_03.png,I09.png,3.03,0.847,train
I09_16_04.png,I09.png,2.33,0.978,train
I09_16_05.png,I09.png,1.57,0.716,test
I09_17_01.png,I09.png,4.6,0.49,val
I09_17_02.png,I09.png,4.5,0.563,test
I09_17_03.png,I09.png,4.13,0.67,train
I09_17_04.png,I09.png,3.33,0.83,train
I09_17_05.png,I09.png,1.87,0.763,train
I09_18_01.png,I09.png,4.3,0.526,train
I09_18_02.png,I09.png,4.53,0.67,train
I09_18_03.png,I09.png,4.53,0.499,train
I09_18_04.png,I09.png,4.43,0.559,train
I09_18_05.png,I09.png,3.8,0.792,train
I09_19_01.png,I09.png,4.17,0.687,val
I09_19_02.png,I09.png,3.83,0.734,train
I09_19_03.png,I09.png,3.43,0.989,train
I09_19_04.png,I09.png,1.83,0.687,train
I09_19_05.png,I09.png,1.27,0.512,train
I09_20_01.png,I09.png,4.4,0.663,train
I09_20_02.png,I09.png,4.37,0.605,train
I09_20_03.png,I09.png,4.1,0.7,train
I09_20_04.png,I09.png,3.73,1.236,val
I09_20_05.png,I09.png,3.3,1.1,train
I09_21_01.png,I09.png,3.83,0.969,train
I09_21_02.png,I09.png,3.5,1.176,train
I09_21_03.png,I09.png,3.07,1.153,train
I09_21_04.png,I09.png,3.17,1.157,train
I09_21_05.png,I09.png,1.57,0.667,train
I09_22_01.png,I09.png,4.7,0.458,train
I09_22_02.png,I09.png,4.33,0.65,train
I09_22_03.png,I09.png,4.23,0.883,train
I09_22_04.png,I09.png,4.1,0.651,train
I09_22_05.png,I09.png,3.4,0.757,train
I09_23_01.png,I09.png,2.39,0.973,train
I09_23_02.png,I09.png,2.33,0.907,train
I09_23_03.png,I09.png,2.17,0.82,train
I09_23_04.png,I09.png,2.03,0.948,train
I09_23_05.png,I09.png,1.83,0.86,test
I09_24_01.png,I09.png,3.07,0.814,train
I09_24_02.png,I09.png,2.2,0.748,train
I09_24_03.png,I09.png,1.87,0.718,test
I09_24_04.png,I09.png,1.23,0.423,train
I09_24_05.png,I09.png,1.1,0.3,train
I09_25_01.png,I09.png,3.07,0.814,train
I09_25_02.png,I09.png,3.63,0.795,train
I09_25_03.png,I09.png,4.23,0.667,train
I09_25_04.png,I09.png,4.1,0.597,test
I09_25_05.png,I09.png,3.57,0.716,train
I10_01_01.png,I10.png,4.73,0.442,train
I10_01_02.png,I10.png,4.53,0.499,val
I10_01_03.png,I10.png,2.8,0.872,train
I10_01_04.png,I10.png,1.67,0.789,train
I10_01_05.png,I10.png,1.23,0.423,train
I10_02_01.png,I10.png,3.9,0.746,val
I10_02_02.png,I10.png,2.57,0.761,train
I10_02_03.png,I10.png,1.77,0.716,train
I10_02_04.png,I10.png,1.27,0.442,train
I10_02_05.png,I10.png,1.33,0.471,train
I10_03_01.png,I10.png,4.67,0.471,train
I10_03_02.png,I10.png,4.2,0.702,train
I10_03_03.png,I10.png,2.9,0.907,test
I10_03_04.png,I10.png,2.17,0.734,train
I10_03_05.png,I10.png,1.4,0.554,val
I10_04_01.png,I10.png,4.63,0.482,val
I10_04_02.png,I10.png,2.93,1.062,train
I10_04_03.png,I10.png,1.93,0.772,test
I10_04_04.png,I10.png,1.53,0.921,train
I10_04_05.png,I10.png,1.27,0.442,train
I10_05_01.png,I10.png,4.63,0.482,train
I10_05_02.png,I10.png,2.5,0.957,train
I10_05_03.png,I10.png,1.73,0.629,train
I10_05_04.png,I10.png,1.63,0.706,train
I10_05_05.png,I10.png,1.83,0.734,train
I10_06_01.png,I10.png,3.63,0.706,val
I10_06_02.png,I10.png,3.83,0.898,train
I10_06_03.png,I10.png,3.8,0.833,train
I10_06_04.png,I10.png,3.13,0.991,train
I10_06_05.png,I10.png,2.03,0.948,train
I10_07_01.png,I10.png,3.27,1.062,train
I10_07_02.png,I10.png,2.27,0.892,train
I10_07_03.png,I10.png,2.23,0.844,train
I10_07_04.png,I10.png,2.33,1.075,train
I10_07_05.png,I10.png,1.83,0.82,val
I10_08_01.png,I10.png,4.73,0.442,train
I10_08_02.png,I10.png,3.03,1.016,train
I10_08_03.png,I10.png,2.33,0.83,train
